trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1277,False,"{'a': 0.7, 'e': 2.6677400027013314e-06}",20,8,26.877766047084535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.7, 'e': 2.6410626026743184e-06}",20,13,12.262370433412347,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.7, 'e': 2.614651976647575e-06}",20,13,11.518539441351251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.7, 'e': 2.588505456881099e-06}",30,18,19.774272119801267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.7, 'e': 2.5626204023122883e-06}",20,8,20.967027925919485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.7, 'e': 2.536994198289165e-06}",20,8,22.629600858138126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.7, 'e': 2.5116242563062737e-06}",20,9,22.275469886974864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.7, 'e': 2.486508013743211e-06}",25,19,8.77039080336501,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.7, 'e': 2.4616429336057785e-06}",30,22,14.461735794137784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.7, 'e': 2.437026504269721e-06}",20,0,31.63914187669792,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1287,False,"{'a': 0.7, 'e': 2.412656239227024e-06}",20,11,15.867761130558181,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.7, 'e': 2.3885296768347532e-06}",20,13,14.655606969338994,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.7, 'e': 2.364644380066406e-06}",25,17,14.95278549294806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.7, 'e': 2.3409979362657416e-06}",30,24,9.333955699284171,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.7, 'e': 2.3175879569030845e-06}",20,3,26.567680261222506,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.7, 'e': 2.2944120773340534e-06}",25,8,30.117598276409186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.7, 'e': 2.271467956560713e-06}",30,10,34.412913992948326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.7, 'e': 2.2487532769951056e-06}",20,11,15.683333867608097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.7, 'e': 2.2262657442251545e-06}",20,5,24.892714293836,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.7, 'e': 2.204003086782903e-06}",20,9,23.405130833406155,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.7, 'e': 2.181963055915074e-06}",25,16,18.00920911561714,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.7, 'e': 2.1601434253559234e-06}",20,15,8.341150108960585,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.7, 'e': 2.1385419911023643e-06}",20,16,8.617124390927573,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.7, 'e': 2.1171565711913404e-06}",20,13,12.521226569563286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.7, 'e': 2.095985005479427e-06}",20,1,29.14119741921522,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.7, 'e': 2.0750251554246328e-06}",20,14,11.691440018278197,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.7, 'e': 2.054274903870386e-06}",25,3,44.874583449173926,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.7, 'e': 2.0337321548316822e-06}",20,14,10.66365737533429,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.7, 'e': 2.0133948332833654e-06}",25,19,9.800301502071115,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.7, 'e': 1.993260884950532e-06}",25,2,37.21461520841822,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.7, 'e': 1.9733282761010268e-06}",20,0,29.723535930143946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.7, 'e': 1.953594993340016e-06}",35,24,23.515349482174276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.7, 'e': 1.934059043406616e-06}",30,4,41.07429328351467,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.7, 'e': 1.9147184529725498e-06}",20,2,31.259596893678932,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.7, 'e': 1.8955712684428245e-06}",20,7,21.888233466752187,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.7, 'e': 1.8766155557583962e-06}",20,2,32.836126531970805,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.7, 'e': 1.8578494002008121e-06}",25,0,38.997808447176716,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1314,False,"{'a': 0.7, 'e': 1.839270906198804e-06}",20,0,33.53435636302376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1315,False,"{'a': 0.7, 'e': 1.820878197136816e-06}",25,0,45.950094588519164,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1316,False,"{'a': 0.7, 'e': 1.8026694151654478e-06}",30,8,40.660957599129,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.7, 'e': 1.7846427210137934e-06}",20,13,12.817407379756919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.7, 'e': 1.7667962938036553e-06}",20,9,22.243155179152147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.7, 'e': 1.7491283308656187e-06}",25,11,23.780140804334398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.7, 'e': 1.7316370475569626e-06}",25,0,41.81311279091811,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1321,False,"{'a': 0.7, 'e': 1.714320677081393e-06}",25,10,28.027283733357095,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.7, 'e': 1.697177470310579e-06}",20,12,14.458737848373499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.7, 'e': 1.6802056956074732e-06}",20,10,18.454624436682714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.7, 'e': 1.6634036386513985e-06}",25,0,36.3630069150727,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1325,False,"{'a': 0.7, 'e': 1.6467696022648845e-06}",20,9,18.96293167688023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.7, 'e': 1.6303019062422356e-06}",20,6,25.907033455810332,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.7, 'e': 1.6139988871798132e-06}",25,18,14.53839273145997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.7, 'e': 1.597858898308015e-06}",30,21,15.72993807040852,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.7, 'e': 1.5818803093249348e-06}",35,21,30.206063311469784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.7, 'e': 1.5660615062316856e-06}",20,15,10.024115744120866,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.7, 'e': 1.5504008911693686e-06}",30,19,19.098687367380208,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.7, 'e': 1.534896882257675e-06}",25,19,12.776238620976716,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.7, 'e': 1.5195479134350982e-06}",20,10,16.96556184314475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.7, 'e': 1.5043524343007473e-06}",25,19,14.836263194930627,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.7, 'e': 1.4893089099577398e-06}",30,18,23.89775640167534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.7, 'e': 1.4744158208581623e-06}",20,3,23.43557736894249,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.7, 'e': 1.4596716626495808e-06}",20,13,13.95978306971731,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.7, 'e': 1.445074946023085e-06}",20,8,20.866056897685645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.7, 'e': 1.430624196562854e-06}",25,11,25.993586312729928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.7, 'e': 1.4163179545972254e-06}",20,12,16.549712564377895,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.7, 'e': 1.4021547750512532e-06}",20,10,22.6997823929007,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.7, 'e': 1.3881332273007406e-06}",20,2,29.43177189347913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.7, 'e': 1.3742518950277331e-06}",25,13,28.183009107440444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.7, 'e': 1.360509376077456e-06}",25,13,24.33242842981111,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.7, 'e': 1.3469042823166813e-06}",25,8,28.752069188901498,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.7, 'e': 1.3334352394935145e-06}",25,5,33.56793803411581,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.7, 'e': 1.3201008870985794e-06}",30,17,24.117069490456377,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.7, 'e': 1.3068998782275936e-06}",20,10,19.836266115353418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.7, 'e': 1.2938308794453175e-06}",25,14,20.95833843173918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.7, 'e': 1.2808925706508644e-06}",20,9,17.792216930582587,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.7, 'e': 1.2680836449443557e-06}",20,8,23.431899544403166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.7, 'e': 1.2554028084949121e-06}",30,13,31.449710276258624,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.7, 'e': 1.242848780409963e-06}",20,8,21.922537374332574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.7, 'e': 1.2304202926058634e-06}",20,10,17.680332927029013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.7, 'e': 1.2181160896798048e-06}",20,6,23.783164999355783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.7, 'e': 1.2059349287830066e-06}",30,20,18.572637012658333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.7, 'e': 1.1938755794951767e-06}",20,8,25.735218289000827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.7, 'e': 1.181936823700225e-06}",20,5,27.974731119213587,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.7, 'e': 1.1701174554632226e-06}",25,12,22.70317484703222,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.7, 'e': 1.1584162809085904e-06}",20,16,7.671974506936081,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.7, 'e': 1.1468321180995044e-06}",20,7,21.478298237993652,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.7, 'e': 1.1353637969185093e-06}",25,0,42.62244399738259,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1363,False,"{'a': 0.7, 'e': 1.1240101589493242e-06}",20,16,4.8337207420517965,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.7, 'e': 1.1127700573598311e-06}",20,1,28.92172684947469,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.7, 'e': 1.1016423567862328e-06}",25,17,15.768867285938768,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.7, 'e': 1.0906259332183703e-06}",25,7,30.46457178491497,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.7, 'e': 1.0797196738861867e-06}",20,6,25.89184445996244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.7, 'e': 1.0689224771473248e-06}",20,13,12.473049727260758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.7, 'e': 1.0582332523758516e-06}",30,10,38.190365255996326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.7, 'e': 1.047650919852093e-06}",20,4,25.65452140029517,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.7, 'e': 1.037174410653572e-06}",30,18,20.15344157766086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.7, 'e': 1.0268026665470363e-06}",20,12,13.95195861047712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.7, 'e': 1.016534639881566e-06}",20,13,13.532514822439687,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.7, 'e': 1.0063692934827502e-06}",20,12,15.044399568937571,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.7, 'e': 9.963056005479228e-07}",25,11,27.443527659404754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,13,14.217874383517252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,13,20.375736465570345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,11,17.154485097699595,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,16,23.564364626589196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,9,16.95548290243071,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,0,39.25569203045234,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,8,19.31347783922495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,10,25.040581958968097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,12.475619480688273,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,10,26.567335941600536,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,12,14.065322741778765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",35,13,32.3182726442571,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,13,38.73834839860564,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",35,23,24.194443768150357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,15,30.135983056108156,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,3,37.22735432899188,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",35,21,24.69741521035009,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,9,38.32585354251136,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,11,27.84065727819066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,15,27.952621287701113,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",30,18,23.747057349736593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,10,21.19321408222398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,4,31.836593598764953,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,12,14.83745425340099,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",30,16,23.068383000466497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,2,34.2965088512155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",25,15,19.030935860488842,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",30,18,24.62687635159524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,2,37.34587880845706,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,14,18.152677888485712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,9,22.00681478619292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,5,27.759154880757727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,10,17.77931211202281,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,8,27.825913096694993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,0,29.076857604147452,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",25,12,21.71034077408374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,10,21.255303899877585,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,12,13.289026804057087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",25,8,26.572179197991414,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,16,5.069462944896404,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,20,7.529609645841864,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,8,22.940697310134542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",20,0,32.472313777718504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0, 'e': 0}",35,27,13.395507920490688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,15,17.419753952314927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,12,17.977837543987437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",30,13,32.13839741566434,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",20,14,8.805407261308796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,12,15.232455971907843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",25,6,31.852498979016065,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",20,0,28.535879309031387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,True,"{'a': 0, 'e': 0}",20,16,8.755653903238276,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",30,15,24.18414012243029,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",20,2,30.533759000514877,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",20,15,11.733206218680042,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",20,10,19.81486449298322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",20,16,6.532201777999941,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",25,2,43.78333423487359,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",25,12,21.672204431751414,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,13,13.246499431154579,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",20,15,8.179590942906648,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",25,3,37.096682997093886,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",25,0,36.942858892425875,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,True,"{'a': 0, 'e': 0}",20,8,22.322215029579432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",25,20,9.286750276022563,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",20,10,19.38787346381507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",25,16,17.986384668413248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",20,6,27.631277223048777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",25,19,9.011661240000025,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",20,10,16.55659357034763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",25,13,20.68825669149297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",30,7,38.58184427132833,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",25,7,36.3566743092878,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",25,20,8.125523135751283,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",35,13,42.60810408141544,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",20,2,30.70304992190938,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",25,7,29.228820956026688,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",20,0,32.88288127716456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",20,10,17.942479413999326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",20,15,8.967418247671429,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,3,39.49054835161224,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",25,13,21.53344243000276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",20,1,31.731988520233244,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",25,6,27.67502271325198,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",25,11,29.26196394943105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",20,0,27.871785969614628,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,True,"{'a': 0, 'e': 0}",20,6,23.157745506203558,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",20,15,7.092996995893766,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",20,4,35.22077086706971,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",20,10,19.68171732746074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",30,19,19.958885406027854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",25,13,24.58358809697275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",20,0,32.66906155770082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
